Cat,SubCat,Comments,Sign_Text,Arrow_Direction,Sign_ID,Street,Street_Address,X_Street,Corner,Distance_Along_Street,Distance_From_Curb,Sign_Code,Grade,Traffic_Direction,Structure,Situation,Condition,Speed,Date_,Confidence,TYPE_,Sign_Definition,X,Y
Warning Signs,Warning Signs Misc,,,,75741,,,,,,,WB-NW-05,Engineering,EB,Sign Bridge,Overhead,Good,0,20030827,,Special New West Signs and Tabs,"""PREPARE TO STOP"" overhead sign with beacons - text only",-122.934398000121,49.2037439999071
Warning Signs,Object Marker,"no access, can't label",,,75747,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030827,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.942901999924,49.20095599961
Warning Signs,Object Marker,,,,75748,,,,,,,WA-36L,Engineering,SB,Standard Post,Median,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.933421999395,49.1916400002843
Warning Signs,Warning Signs Misc,,,,75749,,,,,,,WB-04,Engineering,NB,Wooden Post,Side,Faded,0,20030828,,Warning,Signals Ahead (traffic light ahead),-122.933238999728,49.1909610000261
Warning Signs,Warning Signs Misc,,,,75750,,,,,,,WB-04,Engineering,NB,Wooden Post,Side,Faded,0,20030828,,Warning,Signals Ahead (traffic light ahead),-122.932996999973,49.1910209998873
Warning Signs,Warning Signs Misc,,,,75751,,,,,,,WB-NW-06,Engineering,NB,Wooden Post,Side,Graffitii,0,20030828,,Warning,"""TRAFFIC CONTROL CHANGE (AHEAD)"" sign (""AHEAD"" optional)",-122.933082000551,49.1907579999704
Warning Signs,Warning Signs Misc,,,,75752,,,,,,,WA-03L,Engineering,WB,Wooden Post,Side,Graffitii,0,20030828,,Warning,Gentle left turn,-122.933682999931,49.1903319999888
Warning Signs,Warning Signs Misc,,,,75753,,,,,,,WA-13R,Engineering,SB,Lamp Standard,Side,Good,0,20030828,,Warning,Concealed Road Sign (T from right),-122.933833999503,49.1884060004109
Warning Signs,Warning Signs Misc,,,,75754,,,,,,,WA-08B,Engineering,WB,Wooden Post,Side,Graffitii,0,20030828,,Warning,Checkerboard sign with left and right arrow,-122.933759999767,49.1882290002114
Warning Signs,Object Marker,leaning sideways,,,75755,,,,,,,WA-36R,Engineering,NB,Standard Post,Side,Foundation Damaged,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.933697999624,49.1885200001943
Warning Signs,Object Marker,,,,75756,,,,,,,WA-36L,Engineering,EB,Wooden Post,Median,Graffitii,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.933215999481,49.1874010002513
Warning Signs,Warning Signs Misc,,,,75758,,,,,,,WA-08B,Engineering,SB,Standard Post,Side,Good,0,20030828,,Warning,Checkerboard sign with left and right arrow,-122.933641999855,49.1869599999589
Warning Signs,Object Marker,,,,75759,,,,,,,WA-36L,Engineering,NB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.935202999455,49.1876790000983
Warning Signs,Object Marker,,,,75760,,,,,,,WA-36R,Engineering,NB,Fence,Side,Dirty,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.935230000188,49.1876730000709
Warning Signs,Warning Signs Misc,dirty too; leaning back,,,75761,,,,,,,WA-08B,Engineering,SB,Standard Post,Side,Foundation Damaged,0,20030828,,Warning,Checkerboard sign with left and right arrow,-122.935748000558,49.1873890003005
Warning Signs,Warning Signs Misc,,,,75762,,,,,,,WA-08B,Engineering,SB,Wooden Post,Side,Dirty,0,20030828,,Warning,Checkerboard sign with left and right arrow,-122.936932999833,49.1868759997618
Warning Signs,Object Marker,not too much graffitti,,,75763,,,,,,,WA-36L,Engineering,NB,Fence,Side,Graffitii,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.937654999408,49.1866530000687
Warning Signs,Object Marker,,,,75764,,,,,,,WA-36R,Engineering,NB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.937679000514,49.1866449999869
Warning Signs,Warning Signs Misc,,,,75765,,,,,,,WA-08B,Engineering,SB,Standard Post,Side,Dirty,0,20030828,,Warning,Checkerboard sign with left and right arrow,-122.938170999588,49.1863619998359
Warning Signs,Object Marker,says SA-1,,,75766,,,,,,,WA-36R,Engineering,EB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.939333999976,49.1876500004223
Warning Signs,Object Marker,has no parking sign on it,,,75767,,,,,,,WA-36L,Engineering,EB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.939310000288,49.1876230000443
Warning Signs,No Exit,,,,75768,,,,,,,WA-NW-02,Engineering,SB,Standard Post,Side,Graffitii,0,20030828,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.942443999659,49.1879560001756
Warning Signs,No Exit,too high to label,,,75769,,,,,,,WA-NW-02,Diamond,NB,Standard Post,Side,Good,0,20030828,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.942551000084,49.188127999941
Warning Signs,Object Marker,,,,75770,,,,,,,WA-36R,Engineering,EB,Standard Post,Side,Graffitii,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.938766999994,49.1894870001994
Warning Signs,Object Marker,long skinny sign,,,75772,,,,,,,WA-36L,Diamond,EB,Standard Post,Median,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.937109000531,49.1902519995884
Warning Signs,Object Marker,,,,75773,,,,,,,WA-36L,Diamond,WB,Standard Post,Median,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.936712000523,49.1904190003142
Warning Signs,Warning Signs Misc,,,,75775,,,,,,,WA-NW-01,Engineering,SB,Standard Post,Side,Good,0,20030828,,Warning,"""NO THROUGH ROAD"" sign",-122.935833000473,49.1907259995917
Warning Signs,Object Marker,says SA-4,,,75776,,,,,,,WA-36L,Engineering,SB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.934573999711,49.189510999774
Warning Signs,Object Marker,says SA-5; has no parking sign on it,,,75777,,,,,,,WA-36R,Engineering,SB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.934555999685,49.1895200001885
Warning Signs,Object Marker,,,,75778,,,,,,,WA-36,Engineering,NB,Standard Post,Median,Stickers,0,20030828,,Warning,Object Marker (pass on either side),-122.933333000369,49.1916869998528
Warning Signs,Object Marker,,,,75779,,,,,,,WA-36L,Engineering,NB,Standard Post,Median,Dirty,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.933665000079,49.191907999958
Warning Signs,Object Marker,,,,75780,,,,,,,WA-36L,Engineering,SB,Standard Post,Median,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.934466000406,49.1927230001996
Warning Signs,Warning Signs Misc,a bit scratched up,,,75781,,,,,,,WA-03L,Engineering,NB,Wooden Post,Side,Good,0,20030828,,Warning,Gentle left turn,-122.934789000153,49.1931789999264
Warning Signs,Object Marker,,,,75782,,,,,,,WA-36L,Engineering,WB,Fence,Side,Graffitii,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.933050999333,49.1918679997184
Warning Signs,Warning Signs Misc,,,,75783,,,,,,,WA-18R,Engineering,WB,Standard Post,Side,Graffitii,0,20030828,,Warning,Railway Crossing Ahead (lower right to upper left),-122.932283000104,49.1922119997513
Warning Signs,Warning Signs Misc,,,,75785,,,,,,,WA-18R,Engineering,EB,Standard Post,Side,Graffitii,0,20030828,,Warning,Railway Crossing Ahead (lower right to upper left),-122.931338000156,49.1927010002033
Warning Signs,Warning Signs Misc,,,,75787,,,,,,,WA-NW-01,Engineering,SB,Standard Post,Side,Good,0,20030828,,Warning,"""NO THROUGH ROAD"" sign",-122.935689999352,49.1907859997878
Warning Signs,Object Marker,,,,75788,,,,,,,WA-36R,Engineering,WB,Standard Post,Side,Good,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.946442999447,49.186420999871
Warning Signs,Warning Signs Misc,,,,75789,,,,,,,WB-01,Engineering,EB,Wooden Post,Side,Graffitii,0,20030828,,Warning,Stop Ahead,-122.947810000466,49.1857279997307
Warning Signs,No Exit,too high to label,,,75790,,,,,,,WA-NW-02,Diamond,NB,Standard Post,Side,Good,0,20030828,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.948078000138,49.1857819998304
Warning Signs,Object Marker,,,,75791,,,,,,,WA-36R,Engineering,SB,Fence,Side,Graffitii,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.94587399992,49.1864299997962
Warning Signs,Object Marker,,,,75792,,,,,,,WA-36L,Engineering,SB,Fence,Side,Graffitii,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.945911000657,49.1864159997155
Warning Signs,Object Marker,,,,75793,,,,,,,WA-36R,Engineering,NB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.944413999645,49.1873080002153
Warning Signs,Object Marker,has  no parking sign on it,,,75794,,,,,,,WA-36L,Engineering,NB,Fence,Side,Good,0,20030828,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.944392000438,49.187317000241
Warning Signs,Object Marker,a bit scraped but fine,,,75799,,,,,,,WA-36L,Engineering,NB,Standard Post,Median,Good,0,20030815,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.89478300005,49.2142050001711
Warning Signs,Object Marker,,,,75817,,,,,,,WA-36,Engineering,NB,Standard Post,Median,Good,0,20030818,,Warning,Object Marker (pass on either side),-122.892904999363,49.2219840001626
Warning Signs,Warning Signs Misc,splattered with something black,,,75818,,,,,,,WA-17,Engineering,SB,Standard Post,Median,Dirty,0,20030818,,Warning,Double Arrow Sign (go around obstruction either side),-122.892679000217,49.2223560003319
Warning Signs,Warning Signs Misc,,,,75824,,,,,,,WA-35L,Hi Intensity,WB,,,Good,,20151113,,Warning,Added Lane Sign (lane added from left),-122.898669840004,49.2236325557447
Warning Signs,Object Marker,,,,75825,RICHMOND ST,,ALBERTA ST,,,,WA-36L,Hi Intensity,EB,,,Good,,20151113,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.898669637471,49.2235831706441
Warning Signs,Object Marker,,,,75829,,,,,,,WA-36L,Hi Intensity,EB,,,Good,,20151113,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.898666041467,49.2238608343276
Warning Signs,Object Marker,,,,75830,RICHMOND ST,,ALBERTA ST,,,,WA-36L,Hi Intensity,WB,,,Good,,20151113,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.898661163149,49.2240254470477
Warning Signs,Object Marker,,,,76000,,,,,,,WA-36L,Engineering,NB,Standard Post,Median,Good,0,20030815,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.894086999535,49.215840999883
Warning Signs,Object Marker,a bit bent but okay,,,76003,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.910653999636,49.2231090001465
Warning Signs,Object Marker,,,,76007,,,,,,,WA-36L,Engineering,EB,Standard Post,Median,Good,0,20030717,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.914110999422,49.2063850003527
Warning Signs,Object Marker,,,,76008,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030717,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.91410880068,49.2063870298553
Warning Signs,Object Marker,,,,76015,,,,,,,WA-36L,Engineering,SB,Standard Post,Median,Dirty,0,20030822,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.897825000159,49.2112110002616
Warning Signs,Speed Bump,,,,76075,SECOND ST,614,,,,60cm,WA-220,Engineering,SB,Metal Post,Side,Good,,20070726,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.914916600301,49.2170967697633
Warning Signs,Speed Bump,,,,76076,SECOND ST,,PRINCESS ST,NE,3m,40cm,WA-220,Engineering,NB,Metal Post,,Good,,20070726,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.914787300662,49.2171497196059
Warning Signs,Object Marker,,,,76077,,,ROYAL AVE,SE,,40,WA-36,Engineering,NB,Metal Post,Median,Good,,20070725,,Warning,Object Marker (pass on either side),-122.904898999619,49.2092072803009
Warning Signs,Object Marker,,,,76095,,,,,,,WA-36R,Engineering,SB,Standard Post,Side,Good,0,20030718,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.922142000615,49.2145210004441
Warning Signs,Neighbourhood Speed Hump,too high to label,,,80001,,,,,,,WA-50,Engineering,NB,Standard Post,Side,Good,0,20030721,,Warning,Neighbourhood Speed Hump Sign,-122.907460999419,49.2139490003961
Warning Signs,Neighbourhood Speed Hump,too high to label,,,80002,,,,,,,WA-50,Engineering,SB,Standard Post,Side,Good,0,20030721,,Warning,Neighbourhood Speed Hump Sign,-122.907457999615,49.2139510003429
Warning Signs,Object Marker,tall skinny sign up length of pole,,,81012,,,,,,,WA-36R,Diamond,NB,Standard Post,Side,Damaged,0,20030718,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.919442899696,49.2125242197509
Warning Signs,Object Marker,,,,81017,THIRTEENTH ST,,STEWARDSON WAY,,43m,46,WA-36L,Engineering,SB,Metal Post,Median,Good,,20030730,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.9278116997,49.2034117240581
Warning Signs,Playground Ahead,,,,81024,,,,,,,WC-03,Engineering,NB,Metal Post,Side,Good,0,20020607,High,Warning,Playground Ahead,-122.923344500233,49.2108651000952
Warning Signs,Object Marker,,,,81028,THIRTEENTH ST,,STEWARDSON WAY,,2m,46cm,WA-36,Engineering,NB,Metal Post,,Good,,20030730,,Warning,Object Marker (pass on either side),-122.92739509061,49.2032237679199
Warning Signs,No Exit,,,,81030,ARCHER ST,,SHILES ST,NW,2m,1m,WA-NW-02,Engineering,WB,Metal Post,Side,Good,,20030826,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.900041447003,49.2252383363928
Warning Signs,Object Marker,bent [has been hit],,,81066,,,,,,,WA-36L,Engineering,SB,Standard Post,Median,Damaged,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.911809200559,49.2222658500501
Warning Signs,Object Marker,,,,81068,EIGHTH AVE,,COLBORNE ST,NE,80m,,WA-36L,Engineering,EB,Metal Post,Median,Good,,20031113,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.913071097136,49.2218525437805
Warning Signs,Object Marker,,,,81089,,,,,,,WA-36,Engineering,EB,Standard Post,Median,Good,0,20030715,,Warning,Object Marker (pass on either side),-122.900865800685,49.2109691796915
Warning Signs,Object Marker,,,,81090,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030724,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.938462199511,49.2118442400854
Warning Signs,Warning Signs Misc,,,,81163,FRONT ST,,BEGBIE ST,SE,15,46,WC-NW-04,Engineering,EB,Pillar,Side,Good,,20050222,,Warning,SHARE THE ROAD[bicycle],-122.909489805136,49.2014002538504
Warning Signs,Warning Signs Misc,,,,81164,FRONT ST,,BEGBIE ST,SE,,46,WC-NW-04S,Engineering,EB,Pillar,,Good,,20050222,,Warning,SHARE THE ROAD[lettering],-122.909469653309,49.2014032856658
Warning Signs,Warning Signs Misc,,,,81167,ELLIOT ST,,CLARKSON ST,SE,,,WA-08,Engineering,SB,Metal Post,Median,Good,,20050314,,Warning,Checkerboard sign,-122.902092876059,49.2069344205565
Warning Signs,Warning Signs Misc,,,,81178,EWEN AVE,,JOHNSTON ST,NE,6m,3m,WB-NW-01,Engineering,WB,Metal Post,Side,Good,,20050407,,Warning,Roundabout ahead sign (circle with three arrows around it),-122.934425662343,49.1914481304637
Warning Signs,Object Marker,,,,81180,EWEN AVE,,JARDINE ST,NE,6M,1M,WA-36R,Engineering,WB,Metal Post,Median,Good,,20041220,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.949110195434,49.1853555374715
Warning Signs,Object Marker,,,,81181,,,,,,,WA-36R,Engineering,WB,Standard Post,Side,Graffitii,0,20030725,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.940788999572,49.2069630003585
Warning Signs,Neighbourhood Speed Hump,,,,81187,SALTER ST,,HENDRY PL,NW,22M,46CM,WA-50,Engineering,WB,Metal Post,Side,Good,,20040914,,Warning,Neighbourhood Speed Hump Sign,-122.939174729326,49.1859978641146
Warning Signs,Neighbourhood Speed Hump,,,,81189,SALTER ST,A-833,,,,46CM,WA-50,Engineering,EB,Metal Post,Side,Good,,20040914,,Warning,Neighbourhood Speed Hump Sign,-122.939587704403,49.185698003988
Warning Signs,Neighbourhood Speed Hump,,,,81190,SOUTH DYKE RD,A-1283,,,,46CM,WA-50,Engineering,EB,Metal Post,Side,Good,,20040914,,Warning,Neighbourhood Speed Hump Sign,-122.949688070805,49.1792779258429
Warning Signs,Neighbourhood Speed Hump,,,,81191,SOUTH DYKE RD,1283,,,,46CM,WA-50,Engineering,WB,Metal Post,Side,Good,,20040909,,Warning,Neighbourhood Speed Hump Sign,-122.94978560241,49.1793610833975
Warning Signs,Object Marker,twisted to face partially SB,,,81195,,,,,,,WA-36L,Engineering,EB,Standard Post,Median,Misaligned,0,20030725,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.951638999403,49.2053190003185
Warning Signs,Object Marker,,,,81196,,,,,,,WA-36R,Engineering,NB,Standard Post,Side,Good,0,20030721,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.914777000386,49.2171369998803
Warning Signs,Object Marker,bottom not attached to pole,,,81198,,,,,,,WA-36R,Engineering,EB,Standard Post,Side,Foundation Damaged,0,20030828,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.938764999448,49.1895000000754
Warning Signs,Object Marker,,,,81266,E TENTH AVE,,CHILLIWACK ST,SW,3m,40,WA-36L,Diamond,EB,Metal Post,Side,Good,,20090312,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.906202915094,49.2304442445085
Warning Signs,Object Marker,,,,81274,,,,,,,WA-36,Engineering,EB,Standard Post,Median,Graffitii,0,20030708,,Warning,Object Marker (pass on either side),-122.91278100003,49.2004239998532
