NwID,FULLADDR1
14600506,268 JENSEN ST
12410021,1210 PRETTY CRT
4298000,215 E SIXTH AVE
9448000,1124 EDINBURGH ST
6703000,412 THIRD ST
10371000,727 COLBORNE ST
2756000,418 E COLUMBIA ST
15374000,2128 HAMILTON ST
4328000,417 ALBERTA ST
5804000,231 SEVENTH ST
3962000,341 BUCHANAN AVE
4417000,306 E SIXTH AVE
719000,628 ROYAL AVE
14549000,250 FURNESS ST
10182000,901 TENTH ST
12310032,144 HENDRY PL
1020000,115 ASH ST
11050000,737 HAMILTON ST
11252000,43 MOTT CRES
5245000,315 E EIGHTH AVE
15601000,2234 LONDON ST
4160000,518 AMESS ST
14395000,SOUTH DYKE RD
12440031,1332 RAMA AVE
8007000,1516 NANAIMO ST
662000,219 CARNARVON ST
4474000,727 MASSEY ST
1462000,233 SIXTH ST
9688000,1405 EIGHTH AVE
5537000,921 QUEENS AVE
15426000,2009 HAMILTON ST
15739000,2105 NINTH AVE
5841001,227 THIRD ST
9432000,1123 EIGHTH AVE
11417000,124 GLOVER AVE
5717000,1006 THIRD AVE
11418000,901 SECOND ST
9361000,1014 LONDON ST
1387000,115 PARK ROW
6221001,905 THIRD AVE
13164002,367 FENTON ST
5530000,905 QUEENS AVE
12988000,244 PEMBINA ST
12410041,1162 SALTER ST
6396000,327 LOUELLEN ST
1710000,25 E ROYAL AVE
2763000,429 KELLY ST
12440011,1385 SOUTH DYKE RD
15321000,2352 TRAPP RD
15341000,2141 MARINE WAY
10211001,905 EDINBURGH ST
1106000,1002 AUCKLAND ST
3593000,329 SHERBROOKE ST
12440020,1319 SOUTH DYKE RD
6798000,401 EIGHTH ST
12775000,218 HAMPTON ST
4789000,812 SURREY ST
13964032,172 STAR CRES
6178000,701 THIRD AVE
5606000,1310 THIRD AVE
6795000,417 ASH ST
11477000,233 OSBORNE AVE
13159002,341 FENTON ST
3406000,325 ALBERTA ST
9012000,1097 HAMILTON ST
573000,71 TENTH ST
7699000,1718 NANAIMO ST
8295002,FIFTH AVE
5017000,821 CUMBERLAND ST
6978000,431 TWELFTH ST
13386000,311 LAWRENCE ST
3197000,323 GOVERNORS CRT
1118000,137 TENTH ST
5405000,103 COLLEGE CRT
385000,28 SIXTH ST
4082000,415 E EIGHTH AVE
11564000,218 TENTH AVE
15452000,2143 HAMILTON ST
15745000,2021 NINTH AVE
13869000,175 DUNCAN ST
4595000,413 RICHMOND ST
12354200,120 CARTER ST
13261000,315 BOYNE ST
4697000,914 BURNABY ST
17240000,611 SIXTH ST
3833000,341 ALBERTA ST
2862001,412 FADER ST
7539000,1921 RIVER DR
1971000,593 COLBY ST
6836001,414 NINTH ST
7789002,711 TWENTIETH ST
9618000,1426 TENTH AVE
9381000,1016 TENTH AVE
8854000,518 THIRTEENTH ST
13156001,327 FENTON ST
14451000,
9623000,1410 TENTH AVE
2606000,290 E COLUMBIA ST
4517000,334 E SIXTH AVE
2894000,462 FADER ST
4126000,530 RICHMOND ST
13739000,420 BOYNE ST
6389000,334 ELEVENTH ST
2961000,451 WILSON ST
8777000,516 ELEVENTH ST
9577000,1312 DUBLIN ST
10596000,729 SECOND ST
11674000,918 FOURTH ST
13964034,182 STAR CRES
12700564,148 PIER PL
5290000,822 BURNABY ST
2823000,417 FADER ST
10483000,724 COLBORNE ST
4537002,333 DEVOY ST
9729000,1518 DUBLIN ST
7857000,712 SIXTEENTH ST
1530000,621 E COLUMBIA ST
6134000,611 BLACKFORD ST
9445000,1112 EDINBURGH ST
15703000,928 TWENTY-THIRD ST
10667000,314 DURHAM ST
12700571,1437 SOUTH DYKE RD
6425000,816 KENNEDY ST
12628000,1319 EWEN AVE
15622000,2120 LONDON ST
15375000,2126 HAMILTON ST
12700502,1406 SALTER ST
375000,612 CARNARVON ST
9064000,621 TWELFTH ST
675100,828 ROYAL AVE
12310016,165 VISCOUNT PL
6253000,1023 THIRD AVE
14592000,FURNESS ST
15769000,694 TWENTIETH ST
12310021,125 VISCOUNT PL
6222000,304 NINTH ST
11500000,240 SANDRINGHAM AVE
8773000,1113 FIFTH AVE
7881000,1719 SEVENTH AVE
8043002,1407 NANAIMO ST
13317008,330 MCGILLIVRAY PL
15365000,2201 SEVENTH AVE
8764000,1050 SIXTH AVE
3357000,316 STRAND AVE
5846000,241 TOWNSEND PL
5234000,829 CHERRY ST
6899000,415 TWELFTH ST
10078000,1913 EDINBURGH ST
14602000,215 BROOKES ST
12807001,940 EWEN AVE
12952000,207 CAMPBELL ST
11432000,108 TENTH AVE
11689000,915 FIFTH ST
4234000,115 HARVEY ST
9545000,803 FOURTEENTH ST
12940000,243 CAMPBELL ST
10140000,909 LONDON ST
7096000,428 FOURTH ST
4375000,407 SHILES ST
3984000,348 SHERBROOKE ST
9300000,1025 EIGHTH AVE
8476000,234 SIXTH AVE
8062000,1416 SIXTH AVE
1434000,219 SIXTH ST
11267000,85 MOTT CRES
10607000,717 SECOND ST
12489039,1228 GALBRAITH AVE
3324000,105 SAPPER ST
10111000,1933 EIGHTH AVE
14600553,222 BROOKES ST
14391000,SOUTH DYKE RD
11301000,95 GLOVER AVE
4168000,542 AMESS ST
4880000,144 E SEVENTH AVE
13538000,342 JARDINE ST
4920000,145 E SIXTH AVE
2983000,423 ROUSSEAU ST
15355000,2345 TRAPP RD
10249000,923 EIGHTH AVE
9505000,1214 TENTH AVE
641000,328 AGNES ST
10021000,930 NINETEENTH ST
1676000,474 CUMBERLAND ST
15459000,2202 EIGHTH AVE
6309000,307 LOUELLEN ST
16249808,2139 DUBLIN ST
11231000,50 COURTNEY CRES
2978000,426 WILSON ST
8824000,528 MCMARTIN ST
13972008,251 CAMATA ST
11142000,24 E TENTH AVE
16112000,60 E COLUMBIA ST
9395000,1105 DUBLIN ST
9364000,909 HENLEY ST
10778000,241 PRINCESS ST
9766000,1516 TENTH AVE
4549000,409 SCHOOL ST
15719006,2315 NINTH AVE
14562000,287 FURNESS ST
14589000,200 FURNESS ST
9180000,1324 EIGHTH AVE
3060000,445 BRUNETTE AVE
12700524,148 PHILLIPS ST
4258000,124 HARVEY ST
3233000,66 SEYMOUR CRT
4514000,328 E SIXTH AVE
12886000,818 EWEN AVE
8376000,1702 SIXTH AVE
5543000,1003 QUEENS AVE
12970000,244 WOOD ST
3392000,316 ALBERTA ST
5273000,351 E EIGHTH AVE
15715000,946 LONDON PL
6172000,318 FIFTH ST
16249826,2241 SEVENTH AVE
16010902,449 TWENTIETH ST
15376000,2122 HAMILTON ST
3767002,313 HOULT ST
580000,824 AGNES ST
9787000,1601 EDINBURGH ST
12695505,1409 CANIL AVE
7733000,1715 NANAIMO ST
11419000,907 SECOND ST
10726000,632 SECOND ST
10579000,720 FIRST ST
501000,42 DUFFERIN ST
7056000,435 SEVENTH ST
12356000,127 SPRICE ST
10783000,310 PRINCESS ST
3354000,310 STRAND AVE
2801000,449 KELLY ST
1693000,55 EDDIE DR
6113000,312 FOURTH ST
5497000,202 ASH ST
13530501,308 JARDINE ST
8532000,505 FIFTH ST
13729500,409 BOYNE ST
11476000,235 OSBORNE AVE
3365000,332 STRAND AVE
11522000,224 NINTH AVE
7964000,717 SIXTEENTH ST
9099000,1217 SIXTH AVE
11177000,72 MOTT CRES
3185000,319 GOVERNORS CRT
778501,101 AGNES ST
17200905,2024 SEVENTH AVE
6492000,333 SECOND ST
11518000,205 SANDRINGHAM AVE
5261000,840 CHERRY ST
5243000,805 CHERRY ST
10510000,612 COLBORNE ST
9401000,918 HENLEY ST
16070933,28 CAPILANO WAY
7754000,1824 HAMILTON ST
3621000,437 E COLUMBIA ST
12697000,242 PHILLIPS ST
14505000,264 HOLLY AVE
4481000,138 E DURHAM ST
736000,320 ROYAL AVE
5205000,829 CHESTNUT ST
15714000,940 LONDON PL
8986501,1110 EIGHTH AVE
7261000,E COLUMBIA ST
8995000,1014 EIGHTH AVE
9617000,1428 TENTH AVE
8558000,516 SIXTH AVE
451000,202 CARNARVON ST
3726004,527 E COLUMBIA ST
9405000,1120 LONDON ST
13034005,603 SALTER ST
8032000,1422 NANAIMO ST
4749000,822 CHILLIWACK ST
4757000,248 CHESTNUT ST
12489010,231 SUZUKI ST
10525000,617 FIRST ST
11744000,925 SIXTH ST
9013000,1099 HAMILTON ST
7696000,1709 SIXTH AVE
7269001,FT SPRUCE ST
3957000,358 SHERBROOKE ST
6077000,331 FOURTH ST
13964004,169 FAIRWEATHER LANE
3906000,360 HOSPITAL ST
13359200,805 EWEN AVE
7516000,1930 SEVENTH AVE
5170000,818 WILLIAM ST
15638000,2032 LONDON ST
7266000,400 CANFOR AVE
8055001,1416 SEVENTH AVE
3000000,456 WILSON ST
12310029,168 HENDRY PL
9818000,1616 LONDON ST
5601000,222 TOWNSEND PL
10791000,319 SIXTH AVE
9960000,1826 DUBLIN ST
8998001,1006 EIGHTH AVE
12687000,206 PHILLIPS ST
12700569,1441 SOUTH DYKE RD
2084000,440 CANFOR AVE
11748000,919 SIXTH ST
9081000,1116 SEVENTH AVE
10673501,311 DURHAM ST
11169000,63 COURTNEY CRES
5799000,610 THIRD AVE
15543000,2136 DUBLIN ST
4286000,143 HARVEY ST
11700000,815 FIFTH ST
3102000,512 KELLY ST
15784000,2012 MEAD ST
14600513,240 JENSEN ST
3330000,116 SAPPER ST
12688000,212 PHILLIPS ST
15656000,2030 NINTH AVE
12535003,218 DAWE ST
8052000,1424 SEVENTH AVE
5818000,233 FOURTH ST
12611000,1201 EWEN AVE
9403000,1114 LONDON ST
11227000,34 COURTNEY CRES
7795000,712 BOWLER ST
5430000,212 ANTHONY CRT
10689000,726 SECOND ST
9840000,1602 TENTH AVE
14600575,227 SALTER ST
9880000,1735 DUBLIN ST
9898000,1727 EDINBURGH ST
8014000,1430 NANAIMO ST
4419000,440 SHILES ST
7997000,1519 NANAIMO ST
5262000,332 CHURCHILL AVE
4940000,102 E EIGHTH AVE
1279000,39 SIXTH ST
3857000,361 SIMPSON ST
11552000,209 BLACKMAN ST
3050000,465 BRUNETTE AVE
15558000,2125 EDINBURGH ST
8915000,1030 NANAIMO ST
10141000,911 LONDON ST
10094000,1922 EDINBURGH ST
635000,631 CARNARVON ST
16246002,BOYD ST
7506000,611 TWENTIETH ST
12861000,808 EWEN AVE
10721000,606 SECOND ST
12440013,1379 SOUTH DYKE RD
9673000,1419 EDINBURGH ST
9910000,1702 EDINBURGH ST
4231000,459 CUMBERLAND ST
2875000,425 GARRETT ST
9369000,1017 LONDON ST
1017000,109 ASH ST
11186000,90 MOTT CRES
12700522,158 PHILLIPS ST
6986000,1104 FIFTH AVE
7036000,703 PRESCOTT ST
10641000,231 SEVENTH AVE
13888000,327 BLACKLEY ST
4482000,142 E DURHAM ST
9701000,1513 EIGHTH AVE
12633000,326 HUME ST
15410000,2015 SEVENTH AVE
4313000,632 CUMBERLAND ST
13164003,355 FENTON ST
13107001,342 STANLEY ST
11629000,258 OSBORNE AVE
4660000,938 LAUREL ST
14600562,249 SALTER ST
7038000,436 SEVENTH ST
3861000,349 SIMPSON ST
10643000,225 SEVENTH AVE
11382000,119 OVENS AVE
3580000,309 SHERBROOKE ST
10691000,730 SECOND ST
4578000,331 RICHMOND ST
7951000,1431 SEVENTH AVE
3764000,325 HOULT ST
13232001,326 PEMBINA ST
10503000,603 FIRST ST
1671000,454 CUMBERLAND ST
1397003,777 COLUMBIA ST
3825000,357 ALBERTA ST
1668000,442 CUMBERLAND ST
1073000,1025 ROYAL AVE
9427000,1124 TENTH AVE
9148001,705 FOURTEENTH ST
7097000,424 FOURTH ST
1288000,514 CARNARVON ST
13972210,300 SALTER ST
11189000,817 SANGSTER PL
12700565,146 PIER PL
6368000,320 MCPHADEN ST
53000,1200 QUAYSIDE DR
2970000,410 WILSON ST
6237000,333 TENTH ST
7076000,443 SIXTH ST
10202000,807 EDINBURGH ST
8983000,1122 EIGHTH AVE
11449000,217 EIGHTH AVE
2809000,412 KELLY ST
5217000,818 CHESTNUT ST
4582000,334 E EIGHTH AVE
6781000,619 FOURTH AVE
7088000,441 FIFTH ST
5817000,239 FOURTH ST
8910000,1016 NANAIMO ST
12783000,213 JARDINE ST
15575000,2233 EDINBURGH ST
8390000,1609 STEWARDSON WAY
5158000,823 YORK ST
6398000,319 LOUELLEN ST
3815000,372 ALBERTA ST
5408000,109 COLLEGE CRT
15538000,809 TWENTY-FIRST ST
10521000,633 FIRST ST
4738000,825 SCOTT ST
10109000,1929 EIGHTH AVE
8456000,226 REGINA ST
14600545,238 BROOKES ST
5464000,202 SIXTH ST
4758000,244 CHESTNUT ST
5451000,309 LIVERPOOL ST
6930000,1307 KAMLOOPS ST
6169000,302 FIFTH ST
5697000,227 ELEVENTH ST
6179000,705 THIRD AVE
15770000,2006 SEVENTH AVE
11146000,27 COURTNEY CRES
6761000,416 FIFTH ST
9162002,713 FOURTEENTH ST
7513000,1922 SEVENTH AVE
10779000,237 PRINCESS ST
12700543,1420 SALTER ST
12489054,1233 BASRAN AVE
6201000,310 ASH ST
7816000,727 BOWLER ST
7752000,1819 SEVENTH AVE
7749000,1805 SEVENTH AVE
1130001,1013 AUCKLAND ST
15752000,2135 MARINE WAY
11161000,72 E TENTH AVE
9438000,1101 EIGHTH AVE
16097908,1004 COLUMBIA ST
12440071,1322 DAN LEE AVE
8763000,525 ELEVENTH ST
6655000,416 SECOND ST
15732000,2205 NINTH AVE
3056000,455 BRUNETTE AVE
9764000,1510 TENTH AVE
4342000,430 ALBERTA ST
9713000,1528 EDINBURGH ST
7290000,5 CAPILANO WAY
5873000,51 THIRD AVE
10030000,1931 LONDON ST
7083000,426 FIFTH ST
2962000,449 WILSON ST
12506001,262 HUME ST
4523001,346 E SIXTH AVE
12700559,172 PIER PL
6442000,322 ASH ST
13157002,329 FENTON ST
4191000,517 GARFIELD ST
8426000,113 REGINA ST
4396000,312 DEVOY ST
13951000,231 EWEN AVE
11228000,38 COURTNEY CRES
5256000,345 CARNEGIE ST
11633000,821 FOURTH ST
4725000,828 SCOTT ST
6647000,223 FOURTH AVE
3211000,98 RICHMOND ST
15347000,2347 TRAPP RD
7867000,1623 SEVENTH AVE
5864000,208 THIRD AVE
13924000,319 EWEN AVE
9204000,1316 SEVENTH AVE
9888000,1708 DUBLIN ST
13088000,217 PEMBINA ST
13317021,329 MCGILLIVRAY PL
4466000,132 E EIGHTH AVE
4679000,337 CHURCHILL AVE
11735000,506 TENTH AVE
9006000,1015 HAMILTON ST
6650000,209 FOURTH AVE
12533000,232 DAWE ST
16275920,2235 HAMILTON ST
13011002,227 BOYNE ST
10150000,912 LONDON ST
6156000,325 SIXTH ST
2959000,455 WILSON ST
4765000,921 BURNABY ST
1382000,123 FIRST ST
14600526,255 JENSEN ST
2833000,446 KELLY ST
6478000,208 FOURTH AVE
15409000,2013 SEVENTH AVE
4153000,501 AMESS ST
1423000,410 ST. GEORGE ST
9781000,1622 EDINBURGH ST
3714000,463 E EIGHTH AVE
10534000,112 SEVENTH AVE
8106000,510 FOURTEENTH ST
4703000,227 E EIGHTH AVE
3483000,332 KEARY ST
2752000,408 E COLUMBIA ST
13964029,152 STAR CRES
6898000,417 TWELFTH ST
8413000,112 REGINA ST
1625000,408 GLENBROOK DR
1416000,413 QUEENS AVE
9706000,1501 EIGHTH AVE
8856000,514 THIRTEENTH ST
9862000,1730 LONDON ST
16070911,126 BRUNETTE AVE
11574000,318 NINTH AVE
9331000,836 TENTH ST
3894000,352 KEARY ST
10376000,717 COLBORNE ST
8699000,520 NINTH ST
4815000,911 SURREY ST
11724000,827 SIXTH ST
6247001,1009 THIRD AVE
4414603,321 DEVOY ST
5295000,834 BURNABY ST
8059000,1402 SEVENTH AVE
6188000,703 WALMSLEY ST
3251000,66 KWANTLEN CRT
3446000,316 SIMPSON ST
12535011,1325 SALTER ST
3319000,115 SAPPER ST
3121000,505 FADER ST
12789008,240 HAMPTON ST
12535019,221 HUME ST
723000,620 ROYAL AVE
4607000,904 CHILLIWACK ST
2827000,409 FADER ST
9694000,1419 EIGHTH AVE
4108000,432 RICHMOND ST
15613000,2225 DUBLIN ST
14600564,245 SALTER ST
9404000,1116 LONDON ST
5542000,220 TENTH ST
10418000,18 JACK MAHONY PL
4360000,225 RICHMOND ST
8551000,525 FIFTH ST
11672000,912 FOURTH ST
14529000,241 HOLLY AVE
9793000,1623 EDINBURGH ST
8800000,1223 FIFTH AVE
10194000,812 DUBLIN ST
5449000,216 THIRD ST
12684004,1345 SALTER ST
6622000,123 OAKLAND ST
3765000,321 HOULT ST
12695501,1401 CANIL AVE
12489009,225 SUZUKI ST
14600580,245 BROOKES ST
8454000,509 THIRD ST
3792002,607 E COLUMBIA ST
5172000,826 WILLIAM ST
16070913,58 E COLUMBIA ST
16275915,2303 EIGHTH AVE
12489002,1263 SALTER ST
13150001,321 FENTON ST
4885000,132 E SEVENTH AVE
8851000,526 THIRTEENTH ST
15463000,2213 HAMILTON ST
14575000,231 FURNESS ST
6645000,229 FOURTH AVE
398000,549 COLUMBIA ST
6198000,309 EIGHTH ST
15682000,2107 LONDON ST
2930000,419 WILSON ST
9419000,1103 LONDON ST
5457000,319 QUEENS AVE
751000,331 AGNES ST
9528000,1216 EDINBURGH ST
10786000,304 PRINCESS ST
15564000,847 TWENTY-THIRD ST
9009000,1021 HAMILTON ST
13126000,401 EWEN AVE
13238000,362 PEMBINA ST
6118000,621 THIRD AVE
11677000,926 FOURTH ST
9344000,901 HENLEY ST
7756000,1812 HAMILTON ST
16200904,2324 DUBLIN ST
10242000,819 EIGHTH AVE
8997000,1010 EIGHTH AVE
4220000,133 CARROLL ST
8929000,1009 NANAIMO ST
13084000,231 PEMBINA ST
12440070,1318 DAN LEE AVE
12310007,126 VISCOUNT PL
1500000,661 E COLUMBIA ST
9738000,1521 DUBLIN ST
4067001,454 BUCHANAN AVE
15570000,2216 DUBLIN ST
11714000,816 FIFTH ST
7684001,1632 NANAIMO ST
12440088,1339 DAN LEE AVE
12868100,
386000,601 COLUMBIA ST
440000,319 COLUMBIA ST
6993000,901 ST. ANDREWS ST
1612005,295 FRANCIS WAY
7865000,1617 SEVENTH AVE
13276000,330 BOYNE ST
8472000,227 REGINA ST
11572000,324 NINTH AVE
12207000,340 EWEN AVE
9957000,1814 DUBLIN ST
8440000,523 SECOND ST
13964045,171 FOUNDRY ROW
11731000,841 SIXTH ST
9846000,1714 TENTH AVE
2832000,444 KELLY ST
6950000,1310 CARIBOO ST
10107000,1925 EIGHTH AVE
11415000,116 GLOVER AVE
9696000,803 FIFTEENTH ST
3895000,350 KEARY ST
4668000,916 LAUREL ST
9021000,723 TWELFTH ST
4397000,308 DEVOY ST
3801000,101 MINER ST
8150000,527 SIXTEENTH ST
7818000,723 BOWLER ST
6673000,227 ST. PATRICK ST
2806000,404 KELLY ST
631000,610 VICTORIA ST
13235000,354 PEMBINA ST
8987501,1106 EIGHTH AVE
4171000,550 AMESS ST
5561000,213 SHAW ST
10198000,838 EIGHTH ST
5508000,818 MILTON ST
6003100,109 THIRD AVE
4456200,709 CUMBERLAND ST
10375000,719 COLBORNE ST
3790001,601 E COLUMBIA ST
4414601,324 E SIXTH AVE
6060000,325 PINE ST
8121000,1409 FIFTH AVE
1035000,706 QUEENS AVE
3302001,112 MINER ST
15592000,860 TWENTY-THIRD ST
6079100,
9366000,923 HENLEY ST
9037000,1105 SEVENTH AVE
1120000,134 TENTH ST
4735000,819 SCOTT ST
3172000,72 JAMIESON CRT
6042000,315 THIRD ST
4471000,728 MCKAY ST
12801501,
12700590,158 DOCKSIDE CRT
10359000,700 PARK CRES
8779000,519 TWELFTH ST
10154000,904 LONDON ST
2807000,408 KELLY ST
3248000,65 KWANTLEN CRT
10507000,43 SIXTH AVE
9856000,1719 LONDON ST
3481001,333 KEARY ST
12700536,157 PHILLIPS ST
4291000,151 HARVEY ST
4794000,828 SURREY ST
10625000,106 DURHAM ST
6023000,211 THIRD AVE
15510000,2006 EDINBURGH ST
10036002,915 TWENTIETH ST
4341000,434 ALBERTA ST
12344000,930 SALTER ST
4716000,831 WILLIAM ST
7708000,1728 SEVENTH AVE
13100001,319 JOHNSTON ST
4049000,411 BUCHANAN AVE
9154000,1301 SEVENTH AVE
14300000,60 E COLUMBIA ST
10065000,1936 DUBLIN ST
16200902,2322 NINTH AVE
7682001,1616 NANAIMO ST
4906000,620 ALLISON PL
10048000,1902 LONDON ST
12440038,1282 RAMA AVE
14384000,ANNACIS CHANNEL
2944000,454 GARRETT ST
10447000,617 COLBORNE ST
658000,205 CARNARVON ST
4237000,466 DIXON ST
13972025,291 CAMATA ST
11542000,224 BLACKMAN ST
10595000,731 SECOND ST
14600516,230 JENSEN ST
3493000,342 KEARY ST
15490000,2108 EDINBURGH ST
3923000,332 RICHMOND ST
9915000,1719 EIGHTH AVE
4843000,925 LADNER ST
10195000,810 DUBLIN ST
9705000,1503 EIGHTH AVE
7887000,1718 HAMILTON ST
7075001,425 SIXTH ST
3087000,519 KELLY ST
4214000,136 CARROLL ST
8118000,510 SHARPE ST
3939001,331 BLAIR AVE
6110000,320 FOURTH ST
5176000,836 WILLIAM ST
4040000,412 BLAIR AVE
1161000,1264 QUAYSIDE DR
5218000,820 CHESTNUT ST
4172000,552 AMESS ST
5444000,215 THIRD ST
4635000,314 E TENTH AVE
8029000,1423 SIXTH AVE
10374000,721 COLBORNE ST
8517000,316 REGINA ST
10367000,735 COLBORNE ST
4638000,306 E TENTH AVE
3437000,331 SIMPSON ST
9808000,1615 DUBLIN ST
6285000,1035 CORNWALL ST
4102000,439 ELMER ST
3165000,507 WILSON ST
12310043,159 HENDRY PL
1142000,131 ELEVENTH ST
5524000,219 NINTH ST
16246949,BOYD ST
11733000,935 SIXTH ST
1519001,577 COLBY ST
9592000,907 FOURTEENTH ST
13988000,200 SALTER ST
4915000,614 LIDSTER PL
9769000,1522 TENTH AVE
3726005,499 E EIGHTH AVE
13418000,886 BOYD ST
9184000,1309 SIXTH AVE
7836000,1826 EIGHTH AVE
7829000,722 NINETEENTH ST
6732001,321 FOURTH AVE
13972003,293 CAMATA ST
1361000,101 ROYAL AVE
13361000,312 LAWRENCE ST
11444000,231 EIGHTH AVE
4625000,915 LAUREL ST
6056000,316 THIRD ST
12310011,839 SOUTH DYKE RD
7912000,1420 EIGHTH AVE
12410023,1182 SPARKS CRT
15381000,2102 HAMILTON ST
10629000,116 DURHAM ST
12549508,216 HUME ST
14600552,224 BROOKES ST
3334000,327 CUMBERLAND ST
15735000,2135 NINTH AVE
4640000,925 CHILLIWACK ST
3376000,315 STRAND AVE
7982000,1510 EIGHTH AVE
8295001,FIFTH AVE
6690000,224 FIFTH AVE
5525000,217 NINTH ST
16248000,500 TWENTY-FIRST ST
9335000,1006 DUBLIN ST
6791000,409 ASH ST
3230000,60 SEYMOUR CRT
9411000,923 TWELFTH ST
15342000,2139 MARINE WAY
1701000,458 GLEN CRT
15401000,2004 HAMILTON ST
10162000,916 EIGHTH ST
4274000,447 ALBERTA ST
3728011,308 WELLS GRAY PL
108000,988 QUAYSIDE DR
6040000,227 THIRD AVE
10089000,817 TWENTIETH ST
7943001,1405 SEVENTH AVE
7029000,427 EIGHTH ST
2895000,464 FADER ST
9671000,1411 EDINBURGH ST
3356000,314 STRAND AVE
1388000,125 BONSON ST
4520000,342 E SIXTH AVE
9642000,1418 LONDON ST
12440066,188 SUZUKI ST
9472000,837 TWELFTH ST
11497000,230 SANDRINGHAM AVE
5286000,806 BURNABY ST
8563000,500 SIXTH AVE
9879000,1731 DUBLIN ST
9847000,1710 TENTH AVE
13006000,219 BOYNE ST
12410037,187 GIFFORD ST
11377200,132 OVENS AVE
16070917,30 E COLUMBIA ST
9426000,1120 TENTH AVE
12786000,207 JARDINE ST
11365002,109 EIGHTH AVE
16246953,BOYD ST
13181000,343 PEMBINA ST
15658000,2014 NINTH AVE
15616000,2237 DUBLIN ST
6523000,321 ARBUTUS ST
12310014,181 VISCOUNT PL
6294300,
7801000,725 TWENTIETH ST
16070932,171 SPRUCE ST
3397000,326 ALBERTA ST
255000,544 COLUMBIA ST
1415000,431 QUEENS AVE
5152000,834 MASSEY ST
5757000,223 BURR ST
12310001,174 VISCOUNT PL
3245000,71 KWANTLEN CRT
396000,665 COLUMBIA ST
13021000,246 BOYNE ST
12635000,318 HUME ST
6112000,316 FOURTH ST
9347000,1015 DUBLIN ST
3701000,529 MCDONALD ST
8502000,316 SIXTH AVE
11312000,96 GLOVER AVE
12931000,702 EWEN AVE
11469000,242 OSBORNE AVE
8236000,422 FOURTEENTH ST
4812000,919 SURREY ST
11675000,920 FOURTH ST
450000,32 ELLIOT ST
5414000,123 QUEENS AVE
15730000,2213 NINTH AVE
745000,309 AGNES ST
10910000,710 SIXTH ST
11362000,121 EIGHTH AVE
3325000,102 SAPPER ST
1431000,512 ST. GEORGE ST
10305000,715 MCBRIDE BLVD
5007000,104 RICKMAN PL
10069000,1920 DUBLIN ST
4507000,333 E SIXTH AVE
2831000,442 KELLY ST
12738000,212 JARDINE ST
7832000,1828 EIGHTH AVE
7805000,718 BOWLER ST
8381000,1618 SIXTH AVE
9813000,1635 DUBLIN ST
10112000,807 TWENTIETH ST
12771000,272 HAMPTON ST
13964047,181 FOUNDRY ROW
8015000,605 SIXTEENTH ST
13317001,302 MCGILLIVRAY PL
9134000,713 THIRTEENTH ST
5469000,613 ROBSON AVE
5835000,233 THIRD ST
6699000,309 FOURTH AVE
8711000,908 SIXTH AVE
12440029,1362 RAMA AVE
4575000,408 SHERBROOKE ST
3108000,524 KELLY ST
11550000,920 SECOND ST
12489044,1253 ECKERT AVE
4912000,602 LIDSTER PL
14600505,272 JENSEN ST
8110000,1500 SIXTH AVE
10850000,414 SEVENTH AVE
14546000,264 FURNESS ST
12700582,1419 SOUTH DYKE RD
5068000,905 YORK ST
5825000,312 WARREN AVE
8144001,1515 MAYES ST
9386000,931 HENLEY ST
4589002,352 E EIGHTH AVE
6785000,417 SEVENTH ST
2792000,465 KELLY ST
3231000,62 SEYMOUR CRT
3371000,149 E COLUMBIA ST
3719000,477 E EIGHTH AVE
7642000,1821 NANAIMO ST
14600537,213 JENSEN ST
4366000,307 RICHMOND ST
3188000,25 RICHMOND ST
16246947,BOYD ST
8285000,1400 QUAYSIDE DR
12802200,
10074000,1902 DUBLIN ST
3306000,125 E COLUMBIA ST
4156000,508 AMESS ST
15551000,830 TWENTY-FIRST ST
10300000,1 E SIXTH AVE
15396000,2014 HAMILTON ST
8000000,1513 NANAIMO ST
12979000,620 EWEN AVE
15300005,2120 MARINE WAY
11519000,203 SANDRINGHAM AVE
6417000,815 KENNEDY ST
14565000,275 FURNESS ST
7744000,1611 NANAIMO ST
12489016,245 SUZUKI ST
3064000,435 BRUNETTE AVE
13004000,211 BOYNE ST
3458000,327 E COLUMBIA ST
592000,811 CARNARVON ST
11484000,211 OSBORNE AVE
11195000,53 E EIGHTH AVE
4594000,411 RICHMOND ST
12700539,171 PHILLIPS ST
5686000,236 ELEVENTH ST
12700503,1404 SALTER ST
370000,630 CARNARVON ST
4520001,344 E SIXTH AVE
14600531,235 JENSEN ST
3576001,409 E COLUMBIA ST
12301000,188 WOOD ST
9075001,NANAIMO ST
1373000,114 FIRST ST
6218000,309 TENTH ST
3345000,125 DEBECK ST
13964027,132 STAR CRES
8463000,208 REGINA ST
12365005,119 JARDINE ST
10741000,225 SIXTH AVE
10156000,824 LONDON ST
5745000,223 NINTH ST
9101501,619 THIRTEENTH ST
12489051,1255 BASRAN AVE
6768000,408 SIXTH ST
13025000,234 BOYNE ST
10160000,812 LONDON ST
5260000,838 CHERRY ST
2965000,443 WILSON ST
5509000,820 MILTON ST
9103000,623 THIRTEENTH ST
779000,111 AGNES ST
6874000,1021 ST. ANDREWS ST
12838000,227 HOWES ST
12700534,147 PHILLIPS ST
